raw,baseline,delta,current
1783834633289,1783834633289,0.0,12.67
1783834633289,1783834633289,0.0,9.96
1783834633289,1783834633289,0.0,2.58
1783834633289,1783834633289,0.0,1.87
1783834633289,1783834633289,0.0,6.36
1783834633289,1783834633289,0.0,6.79
1783834633289,1783834633289,0.0,4.27
1783834633289,1783834633289,0.0,5.89
1783834633289,1783834633289,0.0,3.39
1783834633289,1783834633289,0.0,0.0
1783834633289,1783834633289,0.0,-0.02
1783834633289,1783834633289,0.0,0.01
1783834633289,1783834633289,0.0,-0.02
1783834633289,1783834633289,0.0,-0.03
1783834633289,1783834633289,0.0,-0.02
1783834633289,1783834633289,0.0,-0.02
1783834633289,1783834633289,0.0,-0.02
1783834633289,1783834633289,0.0,0.01
1783834633289,1783834633289,0.0,22.94
1783834633289,1783834633289,0.0,15.81
1783834633289,1783834633289,0.0,11.47
1783834633289,1783834633289,0.0,3.8
1783834633289,1783834633289,0.0,1.1
1783834633289,1783834633289,0.0,1.75
1783834633289,1783834633289,0.0,6.19
1783834633289,1783834633289,0.0,5.38
1783834633289,1783834633289,0.0,3.93
1783834633289,1783834633289,0.0,1.86
1783834633289,1783834633289,0.0,0.01
1783834633289,1783834633289,0.0,-0.02
1783834633289,1783834633289,0.0,0.0
1783834633289,1783834633289,0.0,-0.03
1783834633289,1783834633289,0.0,0.0
1783834633289,1783834633289,0.0,-0.05
1783834633289,1783834633289,0.0,-0.01
1783834633289,1783834633289,0.0,-0.02
1783834633289,1783834633289,0.0,-0.04
1783834633289,1783834633289,0.0,-0.01
1783834633289,1783834633289,0.0,-0.03
1783834633289,1783834633289,0.0,21.24
1783834633289,1783834633289,0.0,15.2
1783834633289,1783834633289,0.0,6.56
1783834633289,1783834633289,0.0,7.87
1783834633289,1783834633289,0.0,7.25
1783834633289,1783834633289,0.0,1.53
1783834633289,1783834633289,0.0,2.81
1783834633289,1783834633289,0.0,0.83
1783834633289,1783834633289,0.0,5.3
1783834633289,1783834633289,0.0,0.0
1783834633289,1783834633289,0.0,-0.01
1783834633289,1783834633289,0.0,-0.06
1783834633289,1783834633289,0.0,0.0
1783834633289,1783834633289,0.0,-0.02
1783834633289,1783834633289,0.0,0.0
1783834633289,1783834633289,0.0,-0.04
1783834633289,1783834633289,0.0,-0.03
1783834633289,1783834633289,0.0,-0.01
1783834633289,1783834633289,0.0,19.48
1783834633289,1783834633289,0.0,11.52
1783834633289,1783834633289,0.0,9.7
1783834633289,1783834633289,0.0,6.48
1783834633289,1783834633289,0.0,9.0
1783834633289,1783834633289,0.0,8.44
1783834633289,1783834633289,0.0,4.79
1783834633289,1783834633289,0.0,6.28
1783834633289,1783834633289,0.0,7.5
1783834633289,1783834633289,0.0,0.94
1783834633289,1783834633289,0.0,3.2
1783834633289,1783834633289,0.0,-0.03
1783834633289,1783834633289,0.0,-0.02
1783834633289,1783834633289,0.0,-0.02
1783834633289,1783834633289,0.0,-0.03
1783834633289,1783834633289,0.0,-0.01
1783834633289,1783834633289,0.0,0.0
1783834633289,1783834633289,0.0,-0.02
1783834633289,1783834633289,0.0,-0.02
1783834633289,1783834633289,0.0,-0.02
1783834633289,1783834633289,0.0,-0.02
1783834633289,1783834633289,0.0,19.11
1783834633289,1783834633289,0.0,5.58
1783834633289,1783834633289,0.0,9.31
1783834633289,1783834633289,0.0,8.14
1783834633289,1783834633289,0.0,2.29
1783834633289,1783834633289,0.0,2.12
1783834633289,1783834633289,0.0,6.39
1783834633289,1783834633289,0.0,5.79
1783834633289,1783834633289,0.0,-0.03
1783834633289,1783834633289,0.0,-0.01
1783834633289,1783834633289,0.0,-0.01
1783834633289,1783834633289,0.0,0.0
1783834633289,1783834633289,0.0,-0.01
1783834633289,1783834633289,0.0,-0.02
1783834633289,1783834633289,0.0,-0.02
1783834633289,1783834633289,0.0,-0.05
1783834633289,1783834633289,0.0,-0.01
1783834633289,1783834633289,0.0,0.0
1783834633289,1783834633289,0.0,20.18
1783834633289,1783834633289,0.0,8.0
1783834633289,1783834633289,0.0,5.52
1783834633289,1783834633289,0.0,9.78
1783834633289,1783834633289,0.0,7.9
1783834633289,1783834633289,0.0,8.28
1783834633289,1783834633289,0.0,2.86
1783834642763,1783834642763,0.0,5.58
1783834642763,1783834642763,0.0,6.27
1783834642763,1783834642763,0.0,6.27
1783834642763,1783834642763,0.0,-0.02
1783834642763,1783834642763,0.0,-0.01
1783834642763,1783834642763,0.0,-0.02
1783834642763,1783834642763,0.0,0.0
1783834642763,1783834642763,0.0,0.0
1783834642763,1783834642763,0.0,-0.01
1783834642763,1783834642763,0.0,-0.01
1783834642763,1783834642763,0.0,-0.01
1783834642763,1783834642763,0.0,14.93
1783834642763,1783834642763,0.0,10.9
1783834642763,1783834642763,0.0,4.65
1783834642763,1783834642763,0.0,1.98
1783834642763,1783834642763,0.0,6.29
1783834642763,1783834642763,0.0,6.78
1783834642763,1783834642763,0.0,5.68
1783834642763,1783834642763,0.0,5.16
1783834642763,1783834642763,0.0,0.61
1783834642763,1783834642763,0.0,5.76
1783834642763,1783834642763,0.0,3.95
1783834642763,1783834642763,0.0,2.07
1783834642763,1783834642763,0.0,0.0
1783834642763,1783834642763,0.0,-0.02
1783834642763,1783834642763,0.0,-0.02
1783834642763,1783834642763,0.0,-0.03
1783834642763,1783834642763,0.0,-0.01
1783834642763,1783834642763,0.0,-0.01
1783834642763,1783834642763,0.0,-0.02
1783834642763,1783834642763,0.0,11.25
1783834642763,1783834642763,0.0,6.01
1783834642763,1783834642763,0.0,7.79
1783834642763,1783834642763,0.0,7.83
1783834642763,1783834642763,0.0,7.24
1783834642763,1783834642763,0.0,2.59
1783834642763,1783834642763,0.0,4.61
1783834642763,1783834642763,0.0,5.39
1783834642763,1783834642763,0.0,2.47
1783834642763,1783834642763,0.0,1.41
1783834642763,1783834642763,0.0,6.47
1783834642763,1783834642763,0.0,6.19
1783834642763,1783834642763,0.0,5.89
1783834642763,1783834642763,0.0,3.17
1783834642763,1783834642763,0.0,-0.01
1783834642763,1783834642763,0.0,-0.02
1783834642763,1783834642763,0.0,-0.03
1783834642763,1783834642763,0.0,-0.03
1783834642763,1783834642763,0.0,-0.02
1783834642763,1783834642763,0.0,-0.04
1783834642763,1783834642763,0.0,-0.02
1783834642763,1783834642763,0.0,-0.01
1783834642763,1783834642763,0.0,-0.01
1783834642763,1783834642763,0.0,0.01
1783834642763,1783834642763,0.0,22.05
1783834642763,1783834642763,0.0,6.84
1783834642763,1783834642763,0.0,9.27
1783834642763,1783834642763,0.0,3.1
1783834642763,1783834642763,0.0,2.43
1783834642763,1783834642763,0.0,1.8
1783834642763,1783834642763,0.0,6.98
1783834642763,1783834642763,0.0,1.29
1783834642763,1783834642763,0.0,5.52
1783834642763,1783834642763,0.0,2.32
1783834642763,1783834642763,0.0,6.25
1783834642763,1783834642763,0.0,2.1
1783834642763,1783834642763,0.0,-0.01
1783834642763,1783834642763,0.0,-0.03
1783834642763,1783834642763,0.0,-0.05
1783834642763,1783834642763,0.0,-0.04
1783834642763,1783834642763,0.0,0.0
1783834642763,1783834642763,0.0,-0.05
1783834642763,1783834642763,0.0,-0.06
1783834642763,1783834642763,0.0,-0.05
1783834642763,1783834642763,0.0,-0.03
1783834642763,1783834642763,0.0,-0.01
1783834642763,1783834642763,0.0,-0.02
1783834642763,1783834642763,0.0,22.29
1783834642763,1783834642763,0.0,9.52
1783834642763,1783834642763,0.0,12.8
1783834642763,1783834642763,0.0,5.19
1783834642763,1783834642763,0.0,2.8
1783834642763,1783834642763,0.0,6.51
1783834642763,1783834642763,0.0,4.72
1783834642763,1783834642763,0.0,6.4
1783834642763,1783834642763,0.0,6.98
1783834642763,1783834642763,0.0,1.13
1783834642763,1783834642763,0.0,5.7
1783834642763,1783834642763,0.0,5.26
1783834642763,1783834642763,0.0,5.31
1783834642763,1783834642763,0.0,1.85
1783834642763,1783834642763,0.0,0.0
1783834642763,1783834642763,0.0,-0.01
1783834642763,1783834642763,0.0,-0.03
1783834642763,1783834642763,0.0,-0.02
1783834642763,1783834642763,0.0,-0.05
1783834642763,1783834642763,0.0,-0.01
1783834642763,1783834642763,0.0,13.24
1783834642763,1783834642763,0.0,6.16
1783834642763,1783834642763,0.0,9.55
1783834642763,1783834642763,0.0,8.88
1783834642763,1783834642763,0.0,4.73
1783834642763,1783834642763,0.0,6.19
1783834642763,1783834642763,0.0,0.72
1783834642763,1783834642763,0.0,7.19
1783834642763,1783834642763,0.0,1.56
1783834642763,1783834642763,0.0,5.01
1783834642763,1783834642763,0.0,3.09
1783834642763,1783834642763,0.0,5.63
1783834642763,1783834642763,0.0,5.5
1783834642763,1783834642763,0.0,1.13
1783834642763,1783834642763,0.0,3.29
1783834642763,1783834642763,0.0,0.6
1783834642763,1783834642763,0.0,5.63
1783834642763,1783834642763,0.0,6.19
1783834642763,1783834642763,0.0,1.58
1783834642763,1783834642763,0.0,-0.02
1783834642763,1783834642763,0.0,-0.01
1783834642763,1783834642763,0.0,-0.02
1783834642763,1783834642763,0.0,-0.03
1783834642763,1783834642763,0.0,-0.01
1783834642763,1783834642763,0.0,12.56
1783834642763,1783834642763,0.0,6.28
1783834642763,1783834642763,0.0,10.51
1783834642763,1783834642763,0.0,4.24
1783834642763,1783834642763,0.0,5.21
1783834642763,1783834642763,0.0,6.91
1783834642763,1783834642763,0.0,1.19
